aqi,pm2.5,pm10,no2,so2,co,o3,objectid,measurement,accession_number,latitude,longitude,x,y,pollutant_concentration_mg_kg,soil_ph,temperature_c,humidity_%,rainfall_mm,soil_organic_matter_%,pollution_index,risk_score,risk_score_norm
267.0,146.85,288.36,221.61,304.38,2.8,253.65,,,,,,,,,,,,,,234.07000000000002,234.07000000000002,0.5159914712153518
286.0,157.3,308.88,237.38,326.04,3.0,271.7,,,,,,,,,,,,,,250.7266666666667,250.7266666666667,0.5565031982942431
321.0,176.55,346.68,266.43,365.94,3.37,304.95,,,,,,,,,,,,,,281.41,281.41,0.6311300639658849
259.0,142.45,279.72,214.97,295.26,2.72,246.05,,,,,,,,,,,,,,227.0566666666667,227.0566666666667,0.4989339019189767
357.0,196.35,385.56,296.31,406.98,3.75,339.15,,,,,,,,,,,,,,312.97,312.97,0.7078891257995736
385.0,211.75,415.8,319.55,438.9,4.04,365.75,,,,,,,,,,,,,,337.51666666666665,337.51666666666665,0.767590618336887
343.0,188.65,370.44,284.69,391.02,3.6,325.85,,,,,,,,,,,,,,300.69666666666666,300.69666666666666,0.6780383795309168
340.0,187.0,367.2,282.2,387.6,3.57,323.0,,,,,,,,,,,,,,298.06666666666666,298.06666666666666,0.6716417910447762
400.0,220.0,432.0,332.0,456.0,4.2,380.0,,,,,,,,,,,,,,350.6666666666667,350.6666666666667,0.7995735607675907
377.0,207.35,407.16,312.91,429.78,3.96,358.15,,,,,,,,,,,,,,330.50333333333333,330.50333333333333,0.7505330490405118
375.0,206.25,405.0,311.25,427.5,3.94,356.25,,,,,,,,,,,,,,328.75,328.75,0.746268656716418
434.0,238.7,468.72,360.22,494.76,4.56,412.3,,,,,,,,,,,,,,380.47333333333336,380.47333333333336,0.8720682302771856
407.0,223.85,439.56,337.81,463.98,4.27,386.65,,,,,,,,,,,,,,356.80333333333334,356.80333333333334,0.814498933901919
308.0,169.4,332.64,255.64,351.12,3.23,292.6,,,,,,,,,,,,,,270.0133333333333,270.0133333333333,0.603411513859275
371.0,204.05,400.68,307.93,422.94,3.9,352.45,,,,,,,,,,,,,,325.24333333333334,325.24333333333334,0.7377398720682303
378.0,207.9,408.24,313.74,430.92,3.97,359.1,,,,,,,,,,,,,,331.38,331.38,0.7526652452025586
353.0,194.15,381.24,292.99,402.42,3.71,335.35,,,,,,,,,,,,,,309.4633333333333,309.4633333333333,0.6993603411513859
213.0,117.15,230.04,176.79,242.82,2.24,202.35,,,,,,,,,,,,,,186.73,186.73,0.40085287846481876
270.0,148.5,291.6,224.1,307.8,2.84,256.5,,,,,,,,,,,,,,236.70000000000002,236.70000000000002,0.5223880597014926
288.0,158.4,311.04,239.04,328.32,3.02,273.6,,,,,,,,,,,,,,252.48000000000002,252.48000000000002,0.5607675906183369
306.0,168.3,330.48,253.98,348.84,3.21,290.7,,,,,,,,,,,,,,268.26,268.26,0.5991471215351812
338.0,185.9,365.04,280.54,385.32,3.55,321.1,,,,,,,,,,,,,,296.31333333333333,296.31333333333333,0.6673773987206824
226.0,124.3,244.08,187.58,257.64,2.37,214.7,,,,,,,,,,,,,,198.12666666666667,198.12666666666667,0.4285714285714286
294.0,161.7,317.52,244.02,335.16,3.09,279.3,,,,,,,,,,,,,,257.74,257.74,0.5735607675906184
407.0,223.85,439.56,337.81,463.98,4.27,386.65,,,,,,,,,,,,,,356.80333333333334,356.80333333333334,0.814498933901919
335.0,184.25,361.8,278.05,381.9,3.52,318.25,,,,,,,,,,,,,,293.68333333333334,293.68333333333334,0.6609808102345416
237.0,130.35,255.96,196.71,270.18,2.49,225.15,,,,,,,,,,,,,,207.77,207.77,0.45202558635394463
160.0,88.0,172.8,132.8,182.4,1.68,152.0,,,,,,,,,,,,,,140.26666666666668,140.26666666666668,0.28784648187633266
298.0,163.9,321.84,247.34,339.72,3.13,283.1,,,,,,,,,,,,,,261.24666666666667,261.24666666666667,0.582089552238806
229.0,125.95,247.32,190.07,261.06,2.4,217.55,,,,,,,,,,,,,,200.75666666666666,200.75666666666666,0.43496801705756927
236.0,129.8,254.88,195.88,269.04,2.48,224.2,,,,,,,,,,,,,,206.89333333333335,206.89333333333335,0.44989339019189767
331.0,182.05,357.48,274.73,377.34,3.48,314.45,,,,,,,,,,,,,,290.1766666666667,290.1766666666667,0.652452025586354
207.0,113.85,223.56,171.81,235.98,2.17,196.65,,,,,,,,,,,,,,181.47000000000003,181.47000000000003,0.3880597014925374
192.0,105.6,207.36,159.36,218.88,2.02,182.4,,,,,,,,,,,,,,168.32000000000002,168.32000000000002,0.3560767590618337
164.0,90.2,177.12,136.12,186.96,1.72,155.8,,,,,,,,,,,,,,143.77333333333334,143.77333333333334,0.2963752665245203
194.0,106.7,209.52,161.02,221.16,2.04,184.3,,,,,,,,,,,,,,170.07333333333335,170.07333333333335,0.36034115138592754
199.0,109.45,214.92,165.17,226.86,2.09,189.05,,,,,,,,,,,,,,174.45666666666668,174.45666666666668,0.37100213219616207
242.0,133.1,261.36,200.86,275.88,2.54,229.9,,,,,,,,,,,,,,212.15333333333334,212.15333333333334,0.4626865671641791
244.0,134.2,263.52,202.52,278.16,2.56,231.8,,,,,,,,,,,,,,213.90666666666667,213.90666666666667,0.4669509594882729
265.0,145.75,286.2,219.95,302.1,2.78,251.75,,,,,,,,,,,,,,232.3166666666667,232.3166666666667,0.511727078891258
285.0,156.75,307.8,236.55,324.9,2.99,270.75,,,,,,,,,,,,,,249.85,249.85,0.5543710021321961
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
212.0,116.6,228.96,175.96,241.68,2.23,201.4,,,,,,,,,,,,,,185.85333333333335,185.85333333333335,0.3987206823027719
187.0,102.85,201.96,155.21,213.18,1.96,177.65,,,,,,,,,,,,,,163.9366666666667,163.9366666666667,0.34541577825159925
275.0,151.25,297.0,228.25,313.5,2.89,261.25,,,,,,,,,,,,,,241.08333333333334,241.08333333333334,0.5330490405117271
175.0,96.25,189.0,145.25,199.5,1.84,166.25,,,,,,,,,,,,,,153.41666666666666,153.41666666666666,0.3198294243070362
135.0,74.25,145.8,112.05,153.9,1.42,128.25,,,,,,,,,,,,,,118.35000000000001,118.35000000000001,0.23454157782515994
132.0,72.6,142.56,109.56,150.48,1.39,125.4,,,,,,,,,,,,,,115.71999999999998,115.71999999999998,0.22814498933901917
190.0,104.5,205.2,157.7,216.6,2.0,180.5,,,,,,,,,,,,,,166.56666666666666,166.56666666666666,0.35181236673773986
270.0,148.5,291.6,224.1,307.8,2.84,256.5,,,,,,,,,,,,,,236.70000000000002,236.70000000000002,0.5223880597014926
367.0,201.85,396.36,304.61,418.38,3.85,348.65,,,,,,,,,,,,,,321.7366666666667,321.7366666666667,0.7292110874200427
371.0,204.05,400.68,307.93,422.94,3.9,352.45,,,,,,,,,,,,,,325.24333333333334,325.24333333333334,0.7377398720682303
331.0,182.05,357.48,274.73,377.34,3.48,314.45,,,,,,,,,,,,,,290.1766666666667,290.1766666666667,0.652452025586354
324.0,178.2,349.92,268.92,369.36,3.4,307.8,,,,,,,,,,,,,,284.04,284.04,0.6375266524520257
245.0,134.75,264.6,203.35,279.3,2.57,232.75,,,,,,,,,,,,,,214.78333333333333,214.78333333333333,0.4690831556503199
302.0,166.1,326.16,250.66,344.28,3.17,286.9,,,,,,,,,,,,,,264.75333333333333,264.75333333333333,0.5906183368869936
227.0,124.85,245.16,188.41,258.78,2.38,215.65,,,,,,,,,,,,,,199.00333333333333,199.00333333333333,0.43070362473347545
171.0,94.05,184.68,141.93,194.94,1.8,162.45,,,,,,,,,,,,,,149.91,149.91,0.31130063965884863
225.0,123.75,243.0,186.75,256.5,2.36,213.75,,,,,,,,,,,,,,197.25,197.25,0.4264392324093817
291.0,160.05,314.28,241.53,331.74,3.06,276.45,,,,,,,,,,,,,,255.10999999999999,255.10999999999999,0.5671641791044776
260.0,143.0,280.8,215.8,296.4,2.73,247.0,,,,,,,,,,,,,,227.9333333333333,227.9333333333333,0.5010660980810234
219.0,120.45,236.52,181.77,249.66,2.3,208.05,,,,,,,,,,,,,,191.99,191.99,0.41364605543710026
181.0,99.55,195.48,150.23,206.34,1.9,171.95,,,,,,,,,,,,,,158.67666666666665,158.67666666666665,0.33262260127931764
226.0,124.3,244.08,187.58,257.64,2.37,214.7,,,,,,,,,,,,,,198.12666666666667,198.12666666666667,0.4285714285714286
152.0,83.6,164.16,126.16,173.28,1.6,144.4,,,,,,,,,,,,,,133.25333333333333,133.25333333333333,0.27078891257995735
129.0,70.95,139.32,107.07,147.06,1.35,122.55,,,,,,,,,,,,,,113.08999999999999,113.08999999999999,0.22174840085287845
142.0,78.1,153.36,117.86,161.88,1.49,134.9,,,,,,,,,,,,,,124.48666666666668,124.48666666666668,0.2494669509594883
142.0,78.1,153.36,117.86,161.88,1.49,134.9,,,,,,,,,,,,,,124.48666666666668,124.48666666666668,0.2494669509594883
173.0,95.15,186.84,143.59,197.22,1.82,164.35,,,,,,,,,,,,,,151.66333333333333,151.66333333333333,0.31556503198294245
215.0,118.25,232.2,178.45,245.1,2.26,204.25,,,,,,,,,,,,,,188.48333333333335,188.48333333333335,0.40511727078891263
119.0,65.45,128.52,98.77,135.66,1.25,113.05,,,,,,,,,,,,,,104.32333333333334,104.32333333333334,0.20042643923240938
187.0,102.85,201.96,155.21,213.18,1.96,177.65,,,,,,,,,,,,,,163.9366666666667,163.9366666666667,0.34541577825159925
200.0,110.0,216.0,166.0,228.0,2.1,190.0,,,,,,,,,,,,,,175.33333333333334,175.33333333333334,0.373134328358209
216.0,118.8,233.28,179.28,246.24,2.27,205.2,,,,,,,,,,,,,,189.36,189.36,0.40724946695095954
231.0,127.05,249.48,191.73,263.34,2.43,219.45,,,,,,,,,,,,,,202.51,202.51,0.4392324093816631
219.0,120.45,236.52,181.77,249.66,2.3,208.05,,,,,,,,,,,,,,191.99,191.99,0.41364605543710026
213.0,117.15,230.04,176.79,242.82,2.24,202.35,,,,,,,,,,,,,,186.73,186.73,0.40085287846481876
259.0,142.45,279.72,214.97,295.26,2.72,246.05,,,,,,,,,,,,,,227.0566666666667,227.0566666666667,0.4989339019189767
188.0,103.4,203.04,156.04,214.32,1.97,178.6,,,,,,,,,,,,,,164.8133333333333,164.8133333333333,0.347547974413646
184.0,101.2,198.72,152.72,209.76,1.93,174.8,,,,,,,,,,,,,,161.30666666666664,161.30666666666664,0.33901918976545836
162.0,89.1,174.96,134.46,184.68,1.7,153.9,,,,,,,,,,,,,,142.02,142.02,0.2921108742004265
154.0,84.7,166.32,127.82,175.56,1.62,146.3,,,,,,,,,,,,,,135.00666666666666,135.00666666666666,0.27505330490405117
75.0,41.25,81.0,62.25,85.5,0.79,71.25,,,,,,,,,,,,,,65.75,65.75,0.10660980810234541
164.0,90.2,177.12,136.12,186.96,1.72,155.8,,,,,,,,,,,,,,143.77333333333334,143.77333333333334,0.2963752665245203
151.0,83.05,163.08,125.33,172.14,1.59,143.45,,,,,,,,,,,,,,132.37666666666667,132.37666666666667,0.26865671641791045
205.0,112.75,221.4,170.15,233.7,2.15,194.75,,,,,,,,,,,,,,179.71666666666667,179.71666666666667,0.3837953091684435
78.0,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,,68.38,68.38,0.11300639658848613
164.0,90.2,177.12,136.12,186.96,1.72,155.8,,,,,,,,,,,,,,143.77333333333334,143.77333333333334,0.2963752665245203
146.0,80.3,157.68,121.18,166.44,1.53,138.7,,,,,,,,,,,,,,127.99333333333334,127.99333333333334,0.2579957356076759
147.0,80.85,158.76,122.01,167.58,1.54,139.65,,,,,,,,,,,,,,128.87,128.87,0.2601279317697228
198.0,108.9,213.84,164.34,225.72,2.08,188.1,,,,,,,,,,,,,,173.58,173.58,0.36886993603411516
170.0,93.5,183.6,141.1,193.8,1.79,161.5,,,,,,,,,,,,,,149.03333333333333,149.03333333333333,0.3091684434968017
73.0,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,,63.99666666666667,63.99666666666667,0.1023454157782516
106.0,58.3,114.48,87.98,120.84,1.11,100.7,,,,,,,,,,,,,,92.92666666666668,92.92666666666668,0.1727078891257996
128.0,70.4,138.24,106.24,145.92,1.34,121.6,,,,,,,,,,,,,,112.21333333333332,112.21333333333332,0.21961620469083154
179.0,98.45,193.32,148.57,204.06,1.88,170.05,,,,,,,,,,,,,,156.92333333333332,156.92333333333332,0.32835820895522383
109.0,59.95,117.72,90.47,124.26,1.14,103.55,,,,,,,,,,,,,,95.55666666666666,95.55666666666666,0.1791044776119403
135.0,74.25,145.8,112.05,153.9,1.42,128.25,,,,,,,,,,,,,,118.35000000000001,118.35000000000001,0.23454157782515994
142.0,78.1,153.36,117.86,161.88,1.49,134.9,,,,,,,,,,,,,,124.48666666666668,124.48666666666668,0.2494669509594883
142.0,78.1,153.36,117.86,161.88,1.49,134.9,,,,,,,,,,,,,,124.48666666666668,124.48666666666668,0.2494669509594883
172.0,94.6,185.76,142.76,196.08,1.81,163.4,,,,,,,,,,,,,,150.78666666666666,150.78666666666666,0.31343283582089554
217.0,119.35,234.36,180.11,247.38,2.28,206.15,,,,,,,,,,,,,,190.23666666666668,190.23666666666668,0.40938166311300644
195.0,107.25,210.6,161.85,222.3,2.05,185.25,,,,,,,,,,,,,,170.95000000000002,170.95000000000002,0.36247334754797444
260.0,143.0,280.8,215.8,296.4,2.73,247.0,,,,,,,,,,,,,,227.9333333333333,227.9333333333333,0.5010660980810234
213.0,117.15,230.04,176.79,242.82,2.24,202.35,,,,,,,,,,,,,,186.73,186.73,0.40085287846481876
211.0,116.05,227.88,175.13,240.54,2.22,200.45,,,,,,,,,,,,,,184.9766666666667,184.9766666666667,0.396588486140725
249.0,136.95,268.92,206.67,283.86,2.61,236.55,,,,,,,,,,,,,,218.29,218.29,0.4776119402985074
235.0,129.25,253.8,195.05,267.9,2.47,223.25,,,,,,,,,,,,,,206.01666666666665,206.01666666666665,0.4477611940298507
229.0,125.95,247.32,190.07,261.06,2.4,217.55,,,,,,,,,,,,,,200.75666666666666,200.75666666666666,0.43496801705756927
206.0,113.3,222.48,170.98,234.84,2.16,195.7,,,,,,,,,,,,,,180.59333333333333,180.59333333333333,0.3859275053304904
235.0,129.25,253.8,195.05,267.9,2.47,223.25,,,,,,,,,,,,,,206.01666666666665,206.01666666666665,0.4477611940298507
236.0,129.8,254.88,195.88,269.04,2.48,224.2,,,,,,,,,,,,,,206.89333333333335,206.89333333333335,0.44989339019189767
159.0,87.45,171.72,131.97,181.26,1.67,151.05,,,,,,,,,,,,,,139.39,139.39,0.2857142857142857
129.0,70.95,139.32,107.07,147.06,1.35,122.55,,,,,,,,,,,,,,113.08999999999999,113.08999999999999,0.22174840085287845
141.0,77.55,152.28,117.03,160.74,1.48,133.95,,,,,,,,,,,,,,123.61000000000001,123.61000000000001,0.24733475479744138
118.0,64.9,127.44,97.94,134.52,1.24,112.1,,,,,,,,,,,,,,103.44666666666667,103.44666666666667,0.19829424307036247
160.0,88.0,172.8,132.8,182.4,1.68,152.0,,,,,,,,,,,,,,140.26666666666668,140.26666666666668,0.28784648187633266
156.0,85.8,168.48,129.48,177.84,1.64,148.2,,,,,,,,,,,,,,136.76,136.76,0.279317697228145
210.0,115.5,226.8,174.3,239.4,2.21,199.5,,,,,,,,,,,,,,184.1,184.1,0.39445628997867804
219.0,120.45,236.52,181.77,249.66,2.3,208.05,,,,,,,,,,,,,,191.99,191.99,0.41364605543710026
150.0,82.5,162.0,124.5,171.0,1.58,142.5,,,,,,,,,,,,,,131.5,131.5,0.26652452025586354
216.0,118.8,233.28,179.28,246.24,2.27,205.2,,,,,,,,,,,,,,189.36,189.36,0.40724946695095954
132.0,72.6,142.56,109.56,150.48,1.39,125.4,,,,,,,,,,,,,,115.71999999999998,115.71999999999998,0.22814498933901917
91.0,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,,79.77666666666667,79.77666666666667,0.14072494669509594
76.0,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,,66.62666666666667,66.62666666666667,0.10874200426439232
107.0,58.85,115.56,88.81,121.98,1.12,101.65,,,,,,,,,,,,,,93.80333333333333,93.80333333333333,0.17484008528784648
113.0,62.15,122.04,93.79,128.82,1.19,107.35,,,,,,,,,,,,,,99.06333333333333,99.06333333333333,0.18763326226012794
183.0,100.65,197.64,151.89,208.62,1.92,173.85,,,,,,,,,,,,,,160.42999999999998,160.42999999999998,0.33688699360341146
234.0,128.7,252.72,194.22,266.76,2.46,222.3,,,,,,,,,,,,,,205.14,205.14,0.4456289978678038
173.0,95.15,186.84,143.59,197.22,1.82,164.35,,,,,,,,,,,,,,151.66333333333333,151.66333333333333,0.31556503198294245
131.0,72.05,141.48,108.73,149.34,1.38,124.45,,,,,,,,,,,,,,114.84333333333332,114.84333333333332,0.22601279317697226
197.0,108.35,212.76,163.51,224.58,2.07,187.15,,,,,,,,,,,,,,172.70333333333335,172.70333333333335,0.36673773987206826
203.0,111.65,219.24,168.49,231.42,2.13,192.85,,,,,,,,,,,,,,177.96333333333334,177.96333333333334,0.3795309168443497
274.0,150.7,295.92,227.42,312.36,2.88,260.3,,,,,,,,,,,,,,240.20666666666668,240.20666666666668,0.5309168443496802
227.0,124.85,245.16,188.41,258.78,2.38,215.65,,,,,,,,,,,,,,199.00333333333333,199.00333333333333,0.43070362473347545
235.0,129.25,253.8,195.05,267.9,2.47,223.25,,,,,,,,,,,,,,206.01666666666665,206.01666666666665,0.4477611940298507
259.0,142.45,279.72,214.97,295.26,2.72,246.05,,,,,,,,,,,,,,227.0566666666667,227.0566666666667,0.4989339019189767
162.0,89.1,174.96,134.46,184.68,1.7,153.9,,,,,,,,,,,,,,142.02,142.02,0.2921108742004265
259.0,142.45,279.72,214.97,295.26,2.72,246.05,,,,,,,,,,,,,,227.0566666666667,227.0566666666667,0.4989339019189767
336.0,184.8,362.88,278.88,383.04,3.53,319.2,,,,,,,,,,,,,,294.56,294.56,0.6631130063965885
149.0,81.95,160.92,123.67,169.86,1.56,141.55,,,,,,,,,,,,,,130.62333333333333,130.62333333333333,0.26439232409381663
152.0,83.6,164.16,126.16,173.28,1.6,144.4,,,,,,,,,,,,,,133.25333333333333,133.25333333333333,0.27078891257995735
186.0,102.3,200.88,154.38,212.04,1.95,176.7,,,,,,,,,,,,,,163.06,163.06,0.34328358208955223
215.0,118.25,232.2,178.45,245.1,2.26,204.25,,,,,,,,,,,,,,188.48333333333335,188.48333333333335,0.40511727078891263
199.0,109.45,214.92,165.17,226.86,2.09,189.05,,,,,,,,,,,,,,174.45666666666668,174.45666666666668,0.37100213219616207
198.0,108.9,213.84,164.34,225.72,2.08,188.1,,,,,,,,,,,,,,173.58,173.58,0.36886993603411516
158.0,86.9,170.64,131.14,180.12,1.66,150.1,,,,,,,,,,,,,,138.51333333333332,138.51333333333332,0.2835820895522388
106.0,58.3,114.48,87.98,120.84,1.11,100.7,,,,,,,,,,,,,,92.92666666666668,92.92666666666668,0.1727078891257996
98.0,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,,85.91333333333334,85.91333333333334,0.15565031982942432
110.0,60.5,118.8,91.3,125.4,1.16,104.5,,,,,,,,,,,,,,96.43333333333334,96.43333333333334,0.18123667377398722
134.0,73.7,144.72,111.22,152.76,1.41,127.3,,,,,,,,,,,,,,117.47333333333331,117.47333333333331,0.23240938166311298
136.0,74.8,146.88,112.88,155.04,1.43,129.2,,,,,,,,,,,,,,119.22666666666667,119.22666666666667,0.23667377398720685
115.0,63.25,124.2,95.45,131.1,1.21,109.25,,,,,,,,,,,,,,100.81666666666666,100.81666666666666,0.19189765458422173
85.0,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,,74.51666666666667,74.51666666666667,0.1279317697228145
96.0,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,,84.16000000000001,84.16000000000001,0.1513859275053305
120.0,66.0,129.6,99.6,136.8,1.26,114.0,,,,,,,,,,,,,,105.2,105.2,0.2025586353944563
121.0,66.55,130.68,100.43,137.94,1.27,114.95,,,,,,,,,,,,,,106.07666666666667,106.07666666666667,0.2046908315565032
171.0,94.05,184.68,141.93,194.94,1.8,162.45,,,,,,,,,,,,,,149.91,149.91,0.31130063965884863
166.0,91.3,179.28,137.78,189.24,1.74,157.7,,,,,,,,,,,,,,145.52666666666667,145.52666666666667,0.3006396588486141
139.0,76.45,150.12,115.37,158.46,1.46,132.05,,,,,,,,,,,,,,121.85666666666667,121.85666666666667,0.24307036247334757
239.0,131.45,258.12,198.37,272.46,2.51,227.05,,,,,,,,,,,,,,209.5233333333333,209.5233333333333,0.45628997867803833
161.0,88.55,173.88,133.63,183.54,1.69,152.95,,,,,,,,,,,,,,141.14333333333335,141.14333333333335,0.28997867803837957
152.0,83.6,164.16,126.16,173.28,1.6,144.4,,,,,,,,,,,,,,133.25333333333333,133.25333333333333,0.27078891257995735
134.0,73.7,144.72,111.22,152.76,1.41,127.3,,,,,,,,,,,,,,117.47333333333331,117.47333333333331,0.23240938166311298
130.0,71.5,140.4,107.9,148.2,1.37,123.5,,,,,,,,,,,,,,113.96666666666665,113.96666666666665,0.22388059701492535
169.0,92.95,182.52,140.27,192.66,1.77,160.55,,,,,,,,,,,,,,148.15666666666667,148.15666666666667,0.3070362473347548
205.0,112.75,221.4,170.15,233.7,2.15,194.75,,,,,,,,,,,,,,179.71666666666667,179.71666666666667,0.3837953091684435
213.0,117.15,230.04,176.79,242.82,2.24,202.35,,,,,,,,,,,,,,186.73,186.73,0.40085287846481876
154.0,84.7,166.32,127.82,175.56,1.62,146.3,,,,,,,,,,,,,,135.00666666666666,135.00666666666666,0.27505330490405117
119.0,65.45,128.52,98.77,135.66,1.25,113.05,,,,,,,,,,,,,,104.32333333333334,104.32333333333334,0.20042643923240938
119.0,65.45,128.52,98.77,135.66,1.25,113.05,,,,,,,,,,,,,,104.32333333333334,104.32333333333334,0.20042643923240938
90.0,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,,78.89999999999999,78.89999999999999,0.138592750533049
75.0,41.25,81.0,62.25,85.5,0.79,71.25,,,,,,,,,,,,,,65.75,65.75,0.10660980810234541
104.0,57.2,112.32,86.32,118.56,1.09,98.8,,,,,,,,,,,,,,91.17333333333333,91.17333333333333,0.16844349680170576
91.0,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,,79.77666666666667,79.77666666666667,0.14072494669509594
110.0,60.5,118.8,91.3,125.4,1.16,104.5,,,,,,,,,,,,,,96.43333333333334,96.43333333333334,0.18123667377398722
132.0,72.6,142.56,109.56,150.48,1.39,125.4,,,,,,,,,,,,,,115.71999999999998,115.71999999999998,0.22814498933901917
169.0,92.95,182.52,140.27,192.66,1.77,160.55,,,,,,,,,,,,,,148.15666666666667,148.15666666666667,0.3070362473347548
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
93.0,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,,81.53,81.53,0.14498933901918976
86.0,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,,75.39333333333333,75.39333333333333,0.1300639658848614
93.0,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,,81.53,81.53,0.14498933901918976
101.0,55.55,109.08,83.83,115.14,1.06,95.95,,,,,,,,,,,,,,88.54333333333334,88.54333333333334,0.16204690831556504
70.0,38.5,75.6,58.1,79.8,0.74,66.5,,,,,,,,,,,,,,61.36666666666667,61.36666666666667,0.09594882729211088
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
118.0,64.9,127.44,97.94,134.52,1.24,112.1,,,,,,,,,,,,,,103.44666666666667,103.44666666666667,0.19829424307036247
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
96.0,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,,84.16000000000001,84.16000000000001,0.1513859275053305
72.0,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,,63.120000000000005,63.120000000000005,0.10021321961620469
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
73.0,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,,63.99666666666667,63.99666666666667,0.1023454157782516
100.0,55.0,108.0,83.0,114.0,1.05,95.0,,,,,,,,,,,,,,87.66666666666667,87.66666666666667,0.15991471215351813
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
85.0,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,,74.51666666666667,74.51666666666667,0.1279317697228145
113.0,62.15,122.04,93.79,128.82,1.19,107.35,,,,,,,,,,,,,,99.06333333333333,99.06333333333333,0.18763326226012794
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
93.0,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,,81.53,81.53,0.14498933901918976
109.0,59.95,117.72,90.47,124.26,1.14,103.55,,,,,,,,,,,,,,95.55666666666666,95.55666666666666,0.1791044776119403
96.0,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,,84.16000000000001,84.16000000000001,0.1513859275053305
